date,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,pneumonia,flu how long,fever cough,flu lasts,braun thermoscan,the flu,flu symptoms,cold vs. flu,how long flu,how long is the flu,symptoms of flu,cold and flu,flu contagious period,treating the flu,flu children,incubation period for flu,reduce a fever,how long contagious,i have the flu,treat the flu,flu treatment,is the flu contagious,do i have the flu,flu 2018,cold versus flu,incubation period for the flu,flu vs cold,flu care,flu headache,flu vs. cold,flu shot kaiser,high fever,medicine for flu,flu treatments,cold vs flu,fight the flu,influenza symptoms,the flu virus,how to treat flu,type a influenza,influenza incubation period,thermoscan,normal body temperature,flu virus,how long does the flu last,cold,fever flu,how long does flu last,swine flu,flu vaccine,flu cough,contagious flu,what to do if you have the flu,flu report,symptoms,signs of flu,over the counter flu medicine,the flu symptoms,normal body,get rid of the flu,is flu contagious,flu germs,ear thermometer,early flu symptoms,stomach,how long is flu contagious,symptoms of the flu,taking temperature,exposed to flu,california flu,flu contagious,bronchitis,get over the flu,stomach flu symptoms,symptoms of bronchitis,oscillococcinum,cold or flu,flu medicine,flu remedies,signs of the flu,treat flu,how to get rid of the flu,body temperature
2013-33,16.0,7.0,20.0,7.0,0.0,1.0,1.0,2.0,12.0,23.0,20.0,0.0,7.0,0.0,30.0,3.0,2.0,0.0,0.0,10.0,7.0,0.0,10.0,0.0,8.0,14.0,1.0,0.0,8.0,0.0,2.0,26.0,6.0,4.0,13.0,3.0,6.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,26.0,46.0,3.0,0.0,5.0,2.0,6.0,10.0,8.0,2.0,0.0,12.0,69.0,0.0,0.0,48.0,0.0,2.0,4.0,31.0,2.0,0.0,0.0,0.0,77.0,3.0,1.0,9.0,40.0,4.0,12.0,0.0,13.0,0.0,68.0,0.0,0.0,2.0,0.0,11.0,6.0,37.0,0.0,5.0,1.0,10.0,4.0,10.0,9.0,1.0,3.0,1.0,75.0
2013-34,16.0,7.0,20.0,7.0,0.0,1.0,1.0,2.0,12.0,23.0,20.0,0.0,7.0,0.0,30.0,3.0,2.0,0.0,0.0,10.0,7.0,0.0,10.0,0.0,8.0,14.0,1.0,0.0,8.0,0.0,2.0,26.0,6.0,4.0,13.0,3.0,6.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,26.0,46.0,3.0,0.0,5.0,2.0,6.0,10.0,8.0,2.0,0.0,12.0,69.0,0.0,0.0,48.0,0.0,2.0,4.0,31.0,2.0,0.0,0.0,0.0,77.0,3.0,1.0,9.0,40.0,4.0,12.0,0.0,13.0,0.0,68.0,0.0,0.0,2.0,0.0,11.0,6.0,37.0,0.0,5.0,1.0,10.0,4.0,10.0,9.0,1.0,3.0,1.0,75.0
2013-35,16.0,7.0,20.0,7.0,0.0,1.0,1.0,2.0,12.0,23.0,20.0,0.0,7.0,0.0,30.0,3.0,2.0,0.0,0.0,10.0,7.0,0.0,10.0,0.0,8.0,14.0,1.0,0.0,8.0,0.0,2.0,26.0,6.0,4.0,13.0,3.0,6.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,26.0,46.0,3.0,0.0,5.0,2.0,6.0,10.0,8.0,2.0,0.0,12.0,69.0,0.0,0.0,48.0,0.0,2.0,4.0,31.0,2.0,0.0,0.0,0.0,77.0,3.0,1.0,9.0,40.0,4.0,12.0,0.0,13.0,0.0,68.0,0.0,0.0,2.0,0.0,11.0,6.0,37.0,0.0,5.0,1.0,10.0,4.0,10.0,9.0,1.0,3.0,1.0,75.0
2013-36,26.0,7.0,26.0,13.0,20.0,1.0,2.0,3.0,13.0,13.0,16.0,0.0,6.0,0.0,40.0,5.0,2.0,0.0,0.0,16.0,9.0,0.0,15.0,1.0,10.0,22.0,0.0,1.0,9.0,1.0,4.0,27.0,11.0,3.0,12.0,5.0,6.0,0.0,0.0,0.0,1.0,11.0,6.0,1.0,35.0,42.0,7.0,0.0,8.0,2.0,5.0,11.0,4.0,5.0,5.0,11.0,57.0,0.0,0.0,53.0,0.0,5.0,4.0,37.0,3.0,0.0,0.0,0.0,75.0,4.0,0.0,13.0,41.0,4.0,7.0,2.0,9.0,0.0,66.0,0.0,0.0,2.0,1.0,14.0,6.0,35.0,1.0,4.0,2.0,6.0,12.0,14.0,17.0,1.0,3.0,1.0,68.0
2013-37,26.0,7.0,26.0,13.0,20.0,1.0,2.0,3.0,13.0,13.0,16.0,0.0,6.0,0.0,40.0,5.0,2.0,0.0,0.0,16.0,9.0,0.0,15.0,1.0,10.0,22.0,0.0,1.0,9.0,1.0,4.0,27.0,11.0,3.0,12.0,5.0,6.0,0.0,0.0,0.0,1.0,11.0,6.0,1.0,35.0,42.0,7.0,0.0,8.0,2.0,5.0,11.0,4.0,5.0,5.0,11.0,57.0,0.0,0.0,53.0,0.0,5.0,4.0,37.0,3.0,0.0,0.0,0.0,75.0,4.0,0.0,13.0,41.0,4.0,7.0,2.0,9.0,0.0,66.0,0.0,0.0,2.0,1.0,14.0,6.0,35.0,1.0,4.0,2.0,6.0,12.0,14.0,17.0,1.0,3.0,1.0,68.0
2013-38,26.0,7.0,26.0,13.0,20.0,1.0,2.0,3.0,13.0,13.0,16.0,0.0,6.0,0.0,40.0,5.0,2.0,0.0,0.0,16.0,9.0,0.0,15.0,1.0,10.0,22.0,0.0,1.0,9.0,1.0,4.0,27.0,11.0,3.0,12.0,5.0,6.0,0.0,0.0,0.0,1.0,11.0,6.0,1.0,35.0,42.0,7.0,0.0,8.0,2.0,5.0,11.0,4.0,5.0,5.0,11.0,57.0,0.0,0.0,53.0,0.0,5.0,4.0,37.0,3.0,0.0,0.0,0.0,75.0,4.0,0.0,13.0,41.0,4.0,7.0,2.0,9.0,0.0,66.0,0.0,0.0,2.0,1.0,14.0,6.0,35.0,1.0,4.0,2.0,6.0,12.0,14.0,17.0,1.0,3.0,1.0,68.0
2013-39,26.0,7.0,26.0,13.0,20.0,1.0,2.0,3.0,13.0,13.0,16.0,0.0,6.0,0.0,40.0,5.0,2.0,0.0,0.0,16.0,9.0,0.0,15.0,1.0,10.0,22.0,0.0,1.0,9.0,1.0,4.0,27.0,11.0,3.0,12.0,5.0,6.0,0.0,0.0,0.0,1.0,11.0,6.0,1.0,35.0,42.0,7.0,0.0,8.0,2.0,5.0,11.0,4.0,5.0,5.0,11.0,57.0,0.0,0.0,53.0,0.0,5.0,4.0,37.0,3.0,0.0,0.0,0.0,75.0,4.0,0.0,13.0,41.0,4.0,7.0,2.0,9.0,0.0,66.0,0.0,0.0,2.0,1.0,14.0,6.0,35.0,1.0,4.0,2.0,6.0,12.0,14.0,17.0,1.0,3.0,1.0,68.0
2013-40,26.0,7.0,26.0,13.0,20.0,1.0,2.0,3.0,13.0,13.0,16.0,0.0,6.0,0.0,40.0,5.0,2.0,0.0,0.0,16.0,9.0,0.0,15.0,1.0,10.0,22.0,0.0,1.0,9.0,1.0,4.0,27.0,11.0,3.0,12.0,5.0,6.0,0.0,0.0,0.0,1.0,11.0,6.0,1.0,35.0,42.0,7.0,0.0,8.0,2.0,5.0,11.0,4.0,5.0,5.0,11.0,57.0,0.0,0.0,53.0,0.0,5.0,4.0,37.0,3.0,0.0,0.0,0.0,75.0,4.0,0.0,13.0,41.0,4.0,7.0,2.0,9.0,0.0,66.0,0.0,0.0,2.0,1.0,14.0,6.0,35.0,1.0,4.0,2.0,6.0,12.0,14.0,17.0,1.0,3.0,1.0,68.0
2013-41,20.0,20.0,7.0,7.0,7.0,0.0,2.0,6.0,7.0,20.0,30.0,7.0,13.0,0.0,41.0,4.0,2.0,0.0,0.0,14.0,10.0,0.0,13.0,3.0,11.0,29.0,1.0,2.0,8.0,2.0,4.0,38.0,5.0,4.0,21.0,8.0,3.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,23.0,41.0,5.0,0.0,10.0,3.0,8.0,9.0,5.0,2.0,0.0,6.0,48.0,0.0,0.0,55.0,0.0,5.0,5.0,23.0,4.0,0.0,0.0,0.0,76.0,6.0,2.0,14.0,31.0,9.0,14.0,2.0,14.0,0.0,72.0,0.0,0.0,2.0,1.0,7.0,7.0,44.0,0.0,8.0,3.0,10.0,5.0,19.0,30.0,1.0,7.0,1.0,69.0
2013-42,20.0,20.0,7.0,7.0,7.0,0.0,2.0,6.0,7.0,20.0,30.0,7.0,13.0,0.0,41.0,4.0,2.0,0.0,0.0,14.0,10.0,0.0,13.0,3.0,11.0,29.0,1.0,2.0,8.0,2.0,4.0,38.0,5.0,4.0,21.0,8.0,3.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,23.0,41.0,5.0,0.0,10.0,3.0,8.0,9.0,5.0,2.0,0.0,6.0,48.0,0.0,0.0,55.0,0.0,5.0,5.0,23.0,4.0,0.0,0.0,0.0,76.0,6.0,2.0,14.0,31.0,9.0,14.0,2.0,14.0,0.0,72.0,0.0,0.0,2.0,1.0,7.0,7.0,44.0,0.0,8.0,3.0,10.0,5.0,19.0,30.0,1.0,7.0,1.0,69.0
2013-43,20.0,20.0,7.0,7.0,7.0,0.0,2.0,6.0,7.0,20.0,30.0,7.0,13.0,0.0,41.0,4.0,2.0,0.0,0.0,14.0,10.0,0.0,13.0,3.0,11.0,29.0,1.0,2.0,8.0,2.0,4.0,38.0,5.0,4.0,21.0,8.0,3.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,23.0,41.0,5.0,0.0,10.0,3.0,8.0,9.0,5.0,2.0,0.0,6.0,48.0,0.0,0.0,55.0,0.0,5.0,5.0,23.0,4.0,0.0,0.0,0.0,76.0,6.0,2.0,14.0,31.0,9.0,14.0,2.0,14.0,0.0,72.0,0.0,0.0,2.0,1.0,7.0,7.0,44.0,0.0,8.0,3.0,10.0,5.0,19.0,30.0,1.0,7.0,1.0,69.0
2013-44,20.0,20.0,7.0,7.0,7.0,0.0,2.0,6.0,7.0,20.0,30.0,7.0,13.0,0.0,41.0,4.0,2.0,0.0,0.0,14.0,10.0,0.0,13.0,3.0,11.0,29.0,1.0,2.0,8.0,2.0,4.0,38.0,5.0,4.0,21.0,8.0,3.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,23.0,41.0,5.0,0.0,10.0,3.0,8.0,9.0,5.0,2.0,0.0,6.0,48.0,0.0,0.0,55.0,0.0,5.0,5.0,23.0,4.0,0.0,0.0,0.0,76.0,6.0,2.0,14.0,31.0,9.0,14.0,2.0,14.0,0.0,72.0,0.0,0.0,2.0,1.0,7.0,7.0,44.0,0.0,8.0,3.0,10.0,5.0,19.0,30.0,1.0,7.0,1.0,69.0
2013-45,22.0,14.0,14.0,14.0,7.0,1.0,2.0,8.0,11.0,37.0,43.0,7.0,17.0,0.0,53.0,7.0,4.0,0.0,0.0,19.0,15.0,0.0,23.0,2.0,15.0,33.0,1.0,1.0,7.0,4.0,6.0,49.0,11.0,9.0,23.0,12.0,3.0,0.0,0.0,0.0,2.0,4.0,10.0,1.0,6.0,53.0,16.0,1.0,13.0,6.0,14.0,12.0,13.0,2.0,5.0,8.0,47.0,0.0,0.0,71.0,1.0,7.0,11.0,16.0,4.0,1.0,0.0,0.0,77.0,7.0,2.0,16.0,32.0,17.0,26.0,6.0,18.0,0.0,74.0,0.0,0.0,3.0,2.0,8.0,17.0,58.0,1.0,12.0,5.0,21.0,13.0,31.0,49.0,1.0,4.0,5.0,56.0
2013-46,22.0,14.0,14.0,14.0,7.0,1.0,2.0,8.0,11.0,37.0,43.0,7.0,17.0,0.0,53.0,7.0,4.0,0.0,0.0,19.0,15.0,0.0,23.0,2.0,15.0,33.0,1.0,1.0,7.0,4.0,6.0,49.0,11.0,9.0,23.0,12.0,3.0,0.0,0.0,0.0,2.0,4.0,10.0,1.0,6.0,53.0,16.0,1.0,13.0,6.0,14.0,12.0,13.0,2.0,5.0,8.0,47.0,0.0,0.0,71.0,1.0,7.0,11.0,16.0,4.0,1.0,0.0,0.0,77.0,7.0,2.0,16.0,32.0,17.0,26.0,6.0,18.0,0.0,74.0,0.0,0.0,3.0,2.0,8.0,17.0,58.0,1.0,12.0,5.0,21.0,13.0,31.0,49.0,1.0,4.0,5.0,56.0
2013-47,22.0,14.0,14.0,14.0,7.0,1.0,2.0,8.0,11.0,37.0,43.0,7.0,17.0,0.0,53.0,7.0,4.0,0.0,0.0,19.0,15.0,0.0,23.0,2.0,15.0,33.0,1.0,1.0,7.0,4.0,6.0,49.0,11.0,9.0,23.0,12.0,3.0,0.0,0.0,0.0,2.0,4.0,10.0,1.0,6.0,53.0,16.0,1.0,13.0,6.0,14.0,12.0,13.0,2.0,5.0,8.0,47.0,0.0,0.0,71.0,1.0,7.0,11.0,16.0,4.0,1.0,0.0,0.0,77.0,7.0,2.0,16.0,32.0,17.0,26.0,6.0,18.0,0.0,74.0,0.0,0.0,3.0,2.0,8.0,17.0,58.0,1.0,12.0,5.0,21.0,13.0,31.0,49.0,1.0,4.0,5.0,56.0
2013-48,22.0,14.0,14.0,14.0,7.0,1.0,2.0,8.0,11.0,37.0,43.0,7.0,17.0,0.0,53.0,7.0,4.0,0.0,0.0,19.0,15.0,0.0,23.0,2.0,15.0,33.0,1.0,1.0,7.0,4.0,6.0,49.0,11.0,9.0,23.0,12.0,3.0,0.0,0.0,0.0,2.0,4.0,10.0,1.0,6.0,53.0,16.0,1.0,13.0,6.0,14.0,12.0,13.0,2.0,5.0,8.0,47.0,0.0,0.0,71.0,1.0,7.0,11.0,16.0,4.0,1.0,0.0,0.0,77.0,7.0,2.0,16.0,32.0,17.0,26.0,6.0,18.0,0.0,74.0,0.0,0.0,3.0,2.0,8.0,17.0,58.0,1.0,12.0,5.0,21.0,13.0,31.0,49.0,1.0,4.0,5.0,56.0
2013-49,9.0,0.0,33.0,7.0,13.0,0.0,1.0,3.0,7.0,13.0,29.0,0.0,6.0,0.0,42.0,3.0,3.0,0.0,0.0,8.0,7.0,0.0,10.0,2.0,7.0,17.0,0.0,1.0,2.0,1.0,3.0,35.0,4.0,7.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,50.0,6.0,1.0,4.0,0.0,10.0,8.0,3.0,2.0,0.0,6.0,41.0,0.0,0.0,56.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,77.0,2.0,1.0,10.0,36.0,6.0,12.0,0.0,9.0,0.0,75.0,0.0,0.0,3.0,0.0,5.0,7.0,45.0,1.0,5.0,3.0,8.0,6.0,13.0,12.0,2.0,3.0,1.0,63.0
2013-50,9.0,0.0,33.0,7.0,13.0,0.0,1.0,3.0,7.0,13.0,29.0,0.0,6.0,0.0,42.0,3.0,3.0,0.0,0.0,8.0,7.0,0.0,10.0,2.0,7.0,17.0,0.0,1.0,2.0,1.0,3.0,35.0,4.0,7.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,50.0,6.0,1.0,4.0,0.0,10.0,8.0,3.0,2.0,0.0,6.0,41.0,0.0,0.0,56.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,77.0,2.0,1.0,10.0,36.0,6.0,12.0,0.0,9.0,0.0,75.0,0.0,0.0,3.0,0.0,5.0,7.0,45.0,1.0,5.0,3.0,8.0,6.0,13.0,12.0,2.0,3.0,1.0,63.0
2013-51,9.0,0.0,33.0,7.0,13.0,0.0,1.0,3.0,7.0,13.0,29.0,0.0,6.0,0.0,42.0,3.0,3.0,0.0,0.0,8.0,7.0,0.0,10.0,2.0,7.0,17.0,0.0,1.0,2.0,1.0,3.0,35.0,4.0,7.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,50.0,6.0,1.0,4.0,0.0,10.0,8.0,3.0,2.0,0.0,6.0,41.0,0.0,0.0,56.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,77.0,2.0,1.0,10.0,36.0,6.0,12.0,0.0,9.0,0.0,75.0,0.0,0.0,3.0,0.0,5.0,7.0,45.0,1.0,5.0,3.0,8.0,6.0,13.0,12.0,2.0,3.0,1.0,63.0
2013-52,9.0,0.0,33.0,7.0,13.0,0.0,1.0,3.0,7.0,13.0,29.0,0.0,6.0,0.0,42.0,3.0,3.0,0.0,0.0,8.0,7.0,0.0,10.0,2.0,7.0,17.0,0.0,1.0,2.0,1.0,3.0,35.0,4.0,7.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,50.0,6.0,1.0,4.0,0.0,10.0,8.0,3.0,2.0,0.0,6.0,41.0,0.0,0.0,56.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,77.0,2.0,1.0,10.0,36.0,6.0,12.0,0.0,9.0,0.0,75.0,0.0,0.0,3.0,0.0,5.0,7.0,45.0,1.0,5.0,3.0,8.0,6.0,13.0,12.0,2.0,3.0,1.0,63.0
2014-01,9.0,0.0,33.0,7.0,13.0,0.0,1.0,3.0,7.0,13.0,29.0,0.0,6.0,0.0,42.0,3.0,3.0,0.0,0.0,8.0,7.0,0.0,10.0,2.0,7.0,17.0,0.0,1.0,2.0,1.0,3.0,35.0,4.0,7.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,50.0,6.0,1.0,4.0,0.0,10.0,8.0,3.0,2.0,0.0,6.0,41.0,0.0,0.0,56.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,77.0,2.0,1.0,10.0,36.0,6.0,12.0,0.0,9.0,0.0,75.0,0.0,0.0,3.0,0.0,5.0,7.0,45.0,1.0,5.0,3.0,8.0,6.0,13.0,12.0,2.0,3.0,1.0,63.0
2014-02,9.0,0.0,33.0,7.0,13.0,0.0,1.0,3.0,7.0,13.0,29.0,0.0,6.0,0.0,42.0,3.0,3.0,0.0,0.0,8.0,7.0,0.0,10.0,2.0,7.0,17.0,0.0,1.0,2.0,1.0,3.0,35.0,4.0,7.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,50.0,6.0,1.0,4.0,0.0,10.0,8.0,3.0,2.0,0.0,6.0,41.0,0.0,0.0,56.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,77.0,2.0,1.0,10.0,36.0,6.0,12.0,0.0,9.0,0.0,75.0,0.0,0.0,3.0,0.0,5.0,7.0,45.0,1.0,5.0,3.0,8.0,6.0,13.0,12.0,2.0,3.0,1.0,63.0
2014-03,9.0,0.0,33.0,7.0,13.0,0.0,1.0,3.0,7.0,13.0,29.0,0.0,6.0,0.0,42.0,3.0,3.0,0.0,0.0,8.0,7.0,0.0,10.0,2.0,7.0,17.0,0.0,1.0,2.0,1.0,3.0,35.0,4.0,7.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,50.0,6.0,1.0,4.0,0.0,10.0,8.0,3.0,2.0,0.0,6.0,41.0,0.0,0.0,56.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,77.0,2.0,1.0,10.0,36.0,6.0,12.0,0.0,9.0,0.0,75.0,0.0,0.0,3.0,0.0,5.0,7.0,45.0,1.0,5.0,3.0,8.0,6.0,13.0,12.0,2.0,3.0,1.0,63.0
2014-04,9.0,0.0,33.0,7.0,13.0,0.0,1.0,3.0,7.0,13.0,29.0,0.0,6.0,0.0,42.0,3.0,3.0,0.0,0.0,8.0,7.0,0.0,10.0,2.0,7.0,17.0,0.0,1.0,2.0,1.0,3.0,35.0,4.0,7.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,50.0,6.0,1.0,4.0,0.0,10.0,8.0,3.0,2.0,0.0,6.0,41.0,0.0,0.0,56.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,77.0,2.0,1.0,10.0,36.0,6.0,12.0,0.0,9.0,0.0,75.0,0.0,0.0,3.0,0.0,5.0,7.0,45.0,1.0,5.0,3.0,8.0,6.0,13.0,12.0,2.0,3.0,1.0,63.0
2014-05,9.0,0.0,33.0,7.0,13.0,0.0,1.0,3.0,7.0,13.0,29.0,0.0,6.0,0.0,42.0,3.0,3.0,0.0,0.0,8.0,7.0,0.0,10.0,2.0,7.0,17.0,0.0,1.0,2.0,1.0,3.0,35.0,4.0,7.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,50.0,6.0,1.0,4.0,0.0,10.0,8.0,3.0,2.0,0.0,6.0,41.0,0.0,0.0,56.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,77.0,2.0,1.0,10.0,36.0,6.0,12.0,0.0,9.0,0.0,75.0,0.0,0.0,3.0,0.0,5.0,7.0,45.0,1.0,5.0,3.0,8.0,6.0,13.0,12.0,2.0,3.0,1.0,63.0
2014-06,9.0,0.0,33.0,7.0,13.0,0.0,1.0,3.0,7.0,13.0,29.0,0.0,6.0,0.0,42.0,3.0,3.0,0.0,0.0,8.0,7.0,0.0,10.0,2.0,7.0,17.0,0.0,1.0,2.0,1.0,3.0,35.0,4.0,7.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,50.0,6.0,1.0,4.0,0.0,10.0,8.0,3.0,2.0,0.0,6.0,41.0,0.0,0.0,56.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,77.0,2.0,1.0,10.0,36.0,6.0,12.0,0.0,9.0,0.0,75.0,0.0,0.0,3.0,0.0,5.0,7.0,45.0,1.0,5.0,3.0,8.0,6.0,13.0,12.0,2.0,3.0,1.0,63.0
2014-07,9.0,0.0,33.0,7.0,13.0,0.0,1.0,3.0,7.0,13.0,29.0,0.0,6.0,0.0,42.0,3.0,3.0,0.0,0.0,8.0,7.0,0.0,10.0,2.0,7.0,17.0,0.0,1.0,2.0,1.0,3.0,35.0,4.0,7.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,50.0,6.0,1.0,4.0,0.0,10.0,8.0,3.0,2.0,0.0,6.0,41.0,0.0,0.0,56.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,77.0,2.0,1.0,10.0,36.0,6.0,12.0,0.0,9.0,0.0,75.0,0.0,0.0,3.0,0.0,5.0,7.0,45.0,1.0,5.0,3.0,8.0,6.0,13.0,12.0,2.0,3.0,1.0,63.0
2014-08,9.0,0.0,33.0,7.0,13.0,0.0,1.0,3.0,7.0,13.0,29.0,0.0,6.0,0.0,42.0,3.0,3.0,0.0,0.0,8.0,7.0,0.0,10.0,2.0,7.0,17.0,0.0,1.0,2.0,1.0,3.0,35.0,4.0,7.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,50.0,6.0,1.0,4.0,0.0,10.0,8.0,3.0,2.0,0.0,6.0,41.0,0.0,0.0,56.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,77.0,2.0,1.0,10.0,36.0,6.0,12.0,0.0,9.0,0.0,75.0,0.0,0.0,3.0,0.0,5.0,7.0,45.0,1.0,5.0,3.0,8.0,6.0,13.0,12.0,2.0,3.0,1.0,63.0
2014-09,9.0,0.0,33.0,7.0,13.0,0.0,1.0,3.0,7.0,13.0,29.0,0.0,6.0,0.0,42.0,3.0,3.0,0.0,0.0,8.0,7.0,0.0,10.0,2.0,7.0,17.0,0.0,1.0,2.0,1.0,3.0,35.0,4.0,7.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,50.0,6.0,1.0,4.0,0.0,10.0,8.0,3.0,2.0,0.0,6.0,41.0,0.0,0.0,56.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,77.0,2.0,1.0,10.0,36.0,6.0,12.0,0.0,9.0,0.0,75.0,0.0,0.0,3.0,0.0,5.0,7.0,45.0,1.0,5.0,3.0,8.0,6.0,13.0,12.0,2.0,3.0,1.0,63.0
2014-10,9.0,0.0,33.0,7.0,13.0,0.0,1.0,3.0,7.0,13.0,29.0,0.0,6.0,0.0,42.0,3.0,3.0,0.0,0.0,8.0,7.0,0.0,10.0,2.0,7.0,17.0,0.0,1.0,2.0,1.0,3.0,35.0,4.0,7.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,50.0,6.0,1.0,4.0,0.0,10.0,8.0,3.0,2.0,0.0,6.0,41.0,0.0,0.0,56.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,77.0,2.0,1.0,10.0,36.0,6.0,12.0,0.0,9.0,0.0,75.0,0.0,0.0,3.0,0.0,5.0,7.0,45.0,1.0,5.0,3.0,8.0,6.0,13.0,12.0,2.0,3.0,1.0,63.0
2014-11,9.0,0.0,33.0,7.0,13.0,0.0,1.0,3.0,7.0,13.0,29.0,0.0,6.0,0.0,42.0,3.0,3.0,0.0,0.0,8.0,7.0,0.0,10.0,2.0,7.0,17.0,0.0,1.0,2.0,1.0,3.0,35.0,4.0,7.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,50.0,6.0,1.0,4.0,0.0,10.0,8.0,3.0,2.0,0.0,6.0,41.0,0.0,0.0,56.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,77.0,2.0,1.0,10.0,36.0,6.0,12.0,0.0,9.0,0.0,75.0,0.0,0.0,3.0,0.0,5.0,7.0,45.0,1.0,5.0,3.0,8.0,6.0,13.0,12.0,2.0,3.0,1.0,63.0
2014-12,9.0,0.0,33.0,7.0,13.0,0.0,1.0,3.0,7.0,13.0,29.0,0.0,6.0,0.0,42.0,3.0,3.0,0.0,0.0,8.0,7.0,0.0,10.0,2.0,7.0,17.0,0.0,1.0,2.0,1.0,3.0,35.0,4.0,7.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,50.0,6.0,1.0,4.0,0.0,10.0,8.0,3.0,2.0,0.0,6.0,41.0,0.0,0.0,56.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,77.0,2.0,1.0,10.0,36.0,6.0,12.0,0.0,9.0,0.0,75.0,0.0,0.0,3.0,0.0,5.0,7.0,45.0,1.0,5.0,3.0,8.0,6.0,13.0,12.0,2.0,3.0,1.0,63.0
2014-13,9.0,0.0,33.0,7.0,13.0,0.0,1.0,3.0,7.0,13.0,29.0,0.0,6.0,0.0,42.0,3.0,3.0,0.0,0.0,8.0,7.0,0.0,10.0,2.0,7.0,17.0,0.0,1.0,2.0,1.0,3.0,35.0,4.0,7.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,50.0,6.0,1.0,4.0,0.0,10.0,8.0,3.0,2.0,0.0,6.0,41.0,0.0,0.0,56.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,77.0,2.0,1.0,10.0,36.0,6.0,12.0,0.0,9.0,0.0,75.0,0.0,0.0,3.0,0.0,5.0,7.0,45.0,1.0,5.0,3.0,8.0,6.0,13.0,12.0,2.0,3.0,1.0,63.0
2014-14,9.0,0.0,33.0,7.0,13.0,0.0,1.0,3.0,7.0,13.0,29.0,0.0,6.0,0.0,42.0,3.0,3.0,0.0,0.0,8.0,7.0,0.0,10.0,2.0,7.0,17.0,0.0,1.0,2.0,1.0,3.0,35.0,4.0,7.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,50.0,6.0,1.0,4.0,0.0,10.0,8.0,3.0,2.0,0.0,6.0,41.0,0.0,0.0,56.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,77.0,2.0,1.0,10.0,36.0,6.0,12.0,0.0,9.0,0.0,75.0,0.0,0.0,3.0,0.0,5.0,7.0,45.0,1.0,5.0,3.0,8.0,6.0,13.0,12.0,2.0,3.0,1.0,63.0
