date,flu,treating flu,medicine for the flu,high fever,is the flu contagious,get over the flu,medicine for flu,how to get rid of the flu,fever cough,pneumonia,fever flu,flu type a,normal body,signs of flu,symptoms of the flu,cold or flu,stomach flu,flu 2018,cold versus flu,incubation period for flu,how long flu,treating the flu,flu treatments,flu complications,flu contagious,contagious flu,how to treat flu,flu fever,symptoms of bronchitis,cure the flu,flu vs cold,flu contagious period,bronchitis,flu test,signs of the flu,the flu virus,flu cough,treat flu,ear thermometer,taking temperature,treatment for flu,over the counter flu,reduce a fever,flu and cold,fight the flu,flu vs. cold,cure flu,human temperature,how to treat the flu,flu length,remedies for flu,how long does flu last,break a fever,flu shots,symptoms of flu,treat the flu,flu headache,flu report,incubation period for the flu,influenza a and b,how long is the flu contagious,normal body temperature,tamiflu,flu germs,flu lasts,thermoscan,flu treatment,is flu contagious,flu care,flu children,swine flu,cold vs flu,flu like symptoms,flu recovery,flu versus cold,exposed to flu,body temperature,influenza type a,flu medicine,symptoms,flu texas,the flu symptoms,flu shot,flu or cold,the flu,cold vs. flu,flu a symptoms,flu in children,do i have the flu,i have the flu,influenza incubation period,flu season,oscillococcinum,what is the flu,low body,remedies for the flu
2013-31,11.0,0.0,0.0,44.0,4.0,0.0,5.0,4.0,17.0,29.0,1.0,1.0,6.0,2.0,3.0,3.0,17.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,1.0,6.0,4.0,0.0,1.0,0.0,32.0,8.0,2.0,3.0,6.0,9.0,11.0,13.0,4.0,1.0,2.0,12.0,1.0,0.0,16.0,58.0,5.0,0.0,2.0,3.0,3.0,23.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,4.0,1.0,0.0,0.0,76.0,0.0,0.0,66.0,0.0,1.0,10.0,0.0,8.0,0.0,8.0,1.0,3.0,2.0,1.0,9.0,2.0,7.0,32.0,1.0
2013-32,11.0,0.0,0.0,44.0,4.0,0.0,5.0,4.0,17.0,29.0,1.0,1.0,6.0,2.0,3.0,3.0,17.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,1.0,6.0,4.0,0.0,1.0,0.0,32.0,8.0,2.0,3.0,6.0,9.0,11.0,13.0,4.0,1.0,2.0,12.0,1.0,0.0,16.0,58.0,5.0,0.0,2.0,3.0,3.0,23.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,4.0,1.0,0.0,0.0,76.0,0.0,0.0,66.0,0.0,1.0,10.0,0.0,8.0,0.0,8.0,1.0,3.0,2.0,1.0,9.0,2.0,7.0,32.0,1.0
2013-33,11.0,0.0,0.0,44.0,4.0,0.0,5.0,4.0,17.0,29.0,1.0,1.0,6.0,2.0,3.0,3.0,17.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,1.0,6.0,4.0,0.0,1.0,0.0,32.0,8.0,2.0,3.0,6.0,9.0,11.0,13.0,4.0,1.0,2.0,12.0,1.0,0.0,16.0,58.0,5.0,0.0,2.0,3.0,3.0,23.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,4.0,1.0,0.0,0.0,76.0,0.0,0.0,66.0,0.0,1.0,10.0,0.0,8.0,0.0,8.0,1.0,3.0,2.0,1.0,9.0,2.0,7.0,32.0,1.0
2013-34,11.0,0.0,0.0,44.0,4.0,0.0,5.0,4.0,17.0,29.0,1.0,1.0,6.0,2.0,3.0,3.0,17.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,1.0,6.0,4.0,0.0,1.0,0.0,32.0,8.0,2.0,3.0,6.0,9.0,11.0,13.0,4.0,1.0,2.0,12.0,1.0,0.0,16.0,58.0,5.0,0.0,2.0,3.0,3.0,23.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,4.0,1.0,0.0,0.0,76.0,0.0,0.0,66.0,0.0,1.0,10.0,0.0,8.0,0.0,8.0,1.0,3.0,2.0,1.0,9.0,2.0,7.0,32.0,1.0
2013-35,11.0,0.0,0.0,44.0,4.0,0.0,5.0,4.0,17.0,29.0,1.0,1.0,6.0,2.0,3.0,3.0,17.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,1.0,6.0,4.0,0.0,1.0,0.0,32.0,8.0,2.0,3.0,6.0,9.0,11.0,13.0,4.0,1.0,2.0,12.0,1.0,0.0,16.0,58.0,5.0,0.0,2.0,3.0,3.0,23.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,4.0,1.0,0.0,0.0,76.0,0.0,0.0,66.0,0.0,1.0,10.0,0.0,8.0,0.0,8.0,1.0,3.0,2.0,1.0,9.0,2.0,7.0,32.0,1.0
2013-36,16.0,0.0,2.0,51.0,2.0,4.0,7.0,2.0,26.0,36.0,3.0,0.0,4.0,2.0,7.0,3.0,29.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,3.0,1.0,12.0,4.0,1.0,1.0,0.0,34.0,10.0,6.0,3.0,10.0,12.0,10.0,24.0,3.0,1.0,1.0,21.0,2.0,0.0,10.0,55.0,0.0,2.0,3.0,11.0,4.0,30.0,6.0,0.0,3.0,8.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,6.0,3.0,9.0,3.0,4.0,1.0,5.0,3.0,0.0,1.0,58.0,0.0,0.0,68.0,0.0,1.0,22.0,0.0,9.0,0.0,6.0,4.0,0.0,3.0,1.0,6.0,3.0,16.0,31.0,0.0
2013-37,16.0,0.0,2.0,51.0,2.0,4.0,7.0,2.0,26.0,36.0,3.0,0.0,4.0,2.0,7.0,3.0,29.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,3.0,1.0,12.0,4.0,1.0,1.0,0.0,34.0,10.0,6.0,3.0,10.0,12.0,10.0,24.0,3.0,1.0,1.0,21.0,2.0,0.0,10.0,55.0,0.0,2.0,3.0,11.0,4.0,30.0,6.0,0.0,3.0,8.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,6.0,3.0,9.0,3.0,4.0,1.0,5.0,3.0,0.0,1.0,58.0,0.0,0.0,68.0,0.0,1.0,22.0,0.0,9.0,0.0,6.0,4.0,0.0,3.0,1.0,6.0,3.0,16.0,31.0,0.0
2013-38,16.0,0.0,2.0,51.0,2.0,4.0,7.0,2.0,26.0,36.0,3.0,0.0,4.0,2.0,7.0,3.0,29.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,3.0,1.0,12.0,4.0,1.0,1.0,0.0,34.0,10.0,6.0,3.0,10.0,12.0,10.0,24.0,3.0,1.0,1.0,21.0,2.0,0.0,10.0,55.0,0.0,2.0,3.0,11.0,4.0,30.0,6.0,0.0,3.0,8.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,6.0,3.0,9.0,3.0,4.0,1.0,5.0,3.0,0.0,1.0,58.0,0.0,0.0,68.0,0.0,1.0,22.0,0.0,9.0,0.0,6.0,4.0,0.0,3.0,1.0,6.0,3.0,16.0,31.0,0.0
2013-39,16.0,0.0,2.0,51.0,2.0,4.0,7.0,2.0,26.0,36.0,3.0,0.0,4.0,2.0,7.0,3.0,29.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,3.0,1.0,12.0,4.0,1.0,1.0,0.0,34.0,10.0,6.0,3.0,10.0,12.0,10.0,24.0,3.0,1.0,1.0,21.0,2.0,0.0,10.0,55.0,0.0,2.0,3.0,11.0,4.0,30.0,6.0,0.0,3.0,8.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,6.0,3.0,9.0,3.0,4.0,1.0,5.0,3.0,0.0,1.0,58.0,0.0,0.0,68.0,0.0,1.0,22.0,0.0,9.0,0.0,6.0,4.0,0.0,3.0,1.0,6.0,3.0,16.0,31.0,0.0
2013-40,12.0,3.0,2.0,70.0,2.0,3.0,11.0,4.0,33.0,46.0,2.0,1.0,5.0,5.0,7.0,5.0,27.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,5.0,2.0,10.0,6.0,1.0,2.0,0.0,42.0,7.0,3.0,9.0,10.0,16.0,7.0,15.0,9.0,3.0,2.0,29.0,2.0,0.0,11.0,64.0,5.0,1.0,8.0,9.0,8.0,11.0,9.0,0.0,0.0,0.0,4.0,0.0,4.0,2.0,5.0,0.0,0.0,0.0,17.0,14.0,8.0,4.0,4.0,3.0,5.0,1.0,1.0,1.0,69.0,0.0,0.0,69.0,0.0,2.0,9.0,0.0,10.0,0.0,11.0,8.0,3.0,4.0,1.0,2.0,1.0,14.0,43.0,3.0
2013-41,12.0,3.0,2.0,70.0,2.0,3.0,11.0,4.0,33.0,46.0,2.0,1.0,5.0,5.0,7.0,5.0,27.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,5.0,2.0,10.0,6.0,1.0,2.0,0.0,42.0,7.0,3.0,9.0,10.0,16.0,7.0,15.0,9.0,3.0,2.0,29.0,2.0,0.0,11.0,64.0,5.0,1.0,8.0,9.0,8.0,11.0,9.0,0.0,0.0,0.0,4.0,0.0,4.0,2.0,5.0,0.0,0.0,0.0,17.0,14.0,8.0,4.0,4.0,3.0,5.0,1.0,1.0,1.0,69.0,0.0,0.0,69.0,0.0,2.0,9.0,0.0,10.0,0.0,11.0,8.0,3.0,4.0,1.0,2.0,1.0,14.0,43.0,3.0
2013-42,12.0,3.0,2.0,70.0,2.0,3.0,11.0,4.0,33.0,46.0,2.0,1.0,5.0,5.0,7.0,5.0,27.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,5.0,2.0,10.0,6.0,1.0,2.0,0.0,42.0,7.0,3.0,9.0,10.0,16.0,7.0,15.0,9.0,3.0,2.0,29.0,2.0,0.0,11.0,64.0,5.0,1.0,8.0,9.0,8.0,11.0,9.0,0.0,0.0,0.0,4.0,0.0,4.0,2.0,5.0,0.0,0.0,0.0,17.0,14.0,8.0,4.0,4.0,3.0,5.0,1.0,1.0,1.0,69.0,0.0,0.0,69.0,0.0,2.0,9.0,0.0,10.0,0.0,11.0,8.0,3.0,4.0,1.0,2.0,1.0,14.0,43.0,3.0
2013-43,12.0,3.0,2.0,70.0,2.0,3.0,11.0,4.0,33.0,46.0,2.0,1.0,5.0,5.0,7.0,5.0,27.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,5.0,2.0,10.0,6.0,1.0,2.0,0.0,42.0,7.0,3.0,9.0,10.0,16.0,7.0,15.0,9.0,3.0,2.0,29.0,2.0,0.0,11.0,64.0,5.0,1.0,8.0,9.0,8.0,11.0,9.0,0.0,0.0,0.0,4.0,0.0,4.0,2.0,5.0,0.0,0.0,0.0,17.0,14.0,8.0,4.0,4.0,3.0,5.0,1.0,1.0,1.0,69.0,0.0,0.0,69.0,0.0,2.0,9.0,0.0,10.0,0.0,11.0,8.0,3.0,4.0,1.0,2.0,1.0,14.0,43.0,3.0
2013-44,31.0,9.0,6.0,76.0,32.0,9.0,16.0,9.0,64.0,65.0,8.0,4.0,7.0,14.0,21.0,9.0,55.0,0.0,0.0,3.0,20.0,1.0,1.0,1.0,37.0,36.0,5.0,30.0,5.0,1.0,2.0,1.0,69.0,25.0,16.0,17.0,27.0,39.0,14.0,17.0,19.0,10.0,1.0,40.0,2.0,0.0,46.0,67.0,44.0,2.0,11.0,43.0,15.0,17.0,34.0,5.0,4.0,17.0,21.0,13.0,30.0,3.0,31.0,0.0,0.0,2.0,27.0,37.0,18.0,8.0,52.0,4.0,8.0,3.0,1.0,8.0,76.0,0.0,1.0,70.0,1.0,4.0,16.0,1.0,29.0,0.0,35.0,14.0,8.0,9.0,1.0,8.0,8.0,35.0,33.0,4.0
2013-45,31.0,9.0,6.0,76.0,32.0,9.0,16.0,9.0,64.0,65.0,8.0,4.0,7.0,14.0,21.0,9.0,55.0,0.0,0.0,3.0,20.0,1.0,1.0,1.0,37.0,36.0,5.0,30.0,5.0,1.0,2.0,1.0,69.0,25.0,16.0,17.0,27.0,39.0,14.0,17.0,19.0,10.0,1.0,40.0,2.0,0.0,46.0,67.0,44.0,2.0,11.0,43.0,15.0,17.0,34.0,5.0,4.0,17.0,21.0,13.0,30.0,3.0,31.0,0.0,0.0,2.0,27.0,37.0,18.0,8.0,52.0,4.0,8.0,3.0,1.0,8.0,76.0,0.0,1.0,70.0,1.0,4.0,16.0,1.0,29.0,0.0,35.0,14.0,8.0,9.0,1.0,8.0,8.0,35.0,33.0,4.0
2013-46,31.0,9.0,6.0,76.0,32.0,9.0,16.0,9.0,64.0,65.0,8.0,4.0,7.0,14.0,21.0,9.0,55.0,0.0,0.0,3.0,20.0,1.0,1.0,1.0,37.0,36.0,5.0,30.0,5.0,1.0,2.0,1.0,69.0,25.0,16.0,17.0,27.0,39.0,14.0,17.0,19.0,10.0,1.0,40.0,2.0,0.0,46.0,67.0,44.0,2.0,11.0,43.0,15.0,17.0,34.0,5.0,4.0,17.0,21.0,13.0,30.0,3.0,31.0,0.0,0.0,2.0,27.0,37.0,18.0,8.0,52.0,4.0,8.0,3.0,1.0,8.0,76.0,0.0,1.0,70.0,1.0,4.0,16.0,1.0,29.0,0.0,35.0,14.0,8.0,9.0,1.0,8.0,8.0,35.0,33.0,4.0
2013-47,31.0,9.0,6.0,76.0,32.0,9.0,16.0,9.0,64.0,65.0,8.0,4.0,7.0,14.0,21.0,9.0,55.0,0.0,0.0,3.0,20.0,1.0,1.0,1.0,37.0,36.0,5.0,30.0,5.0,1.0,2.0,1.0,69.0,25.0,16.0,17.0,27.0,39.0,14.0,17.0,19.0,10.0,1.0,40.0,2.0,0.0,46.0,67.0,44.0,2.0,11.0,43.0,15.0,17.0,34.0,5.0,4.0,17.0,21.0,13.0,30.0,3.0,31.0,0.0,0.0,2.0,27.0,37.0,18.0,8.0,52.0,4.0,8.0,3.0,1.0,8.0,76.0,0.0,1.0,70.0,1.0,4.0,16.0,1.0,29.0,0.0,35.0,14.0,8.0,9.0,1.0,8.0,8.0,35.0,33.0,4.0
2013-48,31.0,9.0,6.0,76.0,32.0,9.0,16.0,9.0,64.0,65.0,8.0,4.0,7.0,14.0,21.0,9.0,55.0,0.0,0.0,3.0,20.0,1.0,1.0,1.0,37.0,36.0,5.0,30.0,5.0,1.0,2.0,1.0,69.0,25.0,16.0,17.0,27.0,39.0,14.0,17.0,19.0,10.0,1.0,40.0,2.0,0.0,46.0,67.0,44.0,2.0,11.0,43.0,15.0,17.0,34.0,5.0,4.0,17.0,21.0,13.0,30.0,3.0,31.0,0.0,0.0,2.0,27.0,37.0,18.0,8.0,52.0,4.0,8.0,3.0,1.0,8.0,76.0,0.0,1.0,70.0,1.0,4.0,16.0,1.0,29.0,0.0,35.0,14.0,8.0,9.0,1.0,8.0,8.0,35.0,33.0,4.0
2013-49,13.0,5.0,2.0,45.0,8.0,4.0,14.0,4.0,45.0,51.0,4.0,2.0,6.0,5.0,11.0,5.0,49.0,0.0,0.0,1.0,7.0,0.0,2.0,0.0,9.0,8.0,2.0,15.0,8.0,0.0,3.0,0.0,43.0,16.0,7.0,12.0,7.0,6.0,15.0,15.0,11.0,1.0,2.0,30.0,4.0,0.0,11.0,50.0,11.0,0.0,4.0,17.0,5.0,5.0,14.0,1.0,2.0,0.0,5.0,0.0,14.0,2.0,10.0,0.0,0.0,3.0,7.0,10.0,14.0,3.0,9.0,4.0,5.0,1.0,0.0,1.0,70.0,0.0,0.0,64.0,0.0,2.0,4.0,1.0,13.0,0.0,21.0,3.0,4.0,6.0,0.0,6.0,2.0,18.0,36.0,3.0
2013-50,13.0,5.0,2.0,45.0,8.0,4.0,14.0,4.0,45.0,51.0,4.0,2.0,6.0,5.0,11.0,5.0,49.0,0.0,0.0,1.0,7.0,0.0,2.0,0.0,9.0,8.0,2.0,15.0,8.0,0.0,3.0,0.0,43.0,16.0,7.0,12.0,7.0,6.0,15.0,15.0,11.0,1.0,2.0,30.0,4.0,0.0,11.0,50.0,11.0,0.0,4.0,17.0,5.0,5.0,14.0,1.0,2.0,0.0,5.0,0.0,14.0,2.0,10.0,0.0,0.0,3.0,7.0,10.0,14.0,3.0,9.0,4.0,5.0,1.0,0.0,1.0,70.0,0.0,0.0,64.0,0.0,2.0,4.0,1.0,13.0,0.0,21.0,3.0,4.0,6.0,0.0,6.0,2.0,18.0,36.0,3.0
2013-51,13.0,5.0,2.0,45.0,8.0,4.0,14.0,4.0,45.0,51.0,4.0,2.0,6.0,5.0,11.0,5.0,49.0,0.0,0.0,1.0,7.0,0.0,2.0,0.0,9.0,8.0,2.0,15.0,8.0,0.0,3.0,0.0,43.0,16.0,7.0,12.0,7.0,6.0,15.0,15.0,11.0,1.0,2.0,30.0,4.0,0.0,11.0,50.0,11.0,0.0,4.0,17.0,5.0,5.0,14.0,1.0,2.0,0.0,5.0,0.0,14.0,2.0,10.0,0.0,0.0,3.0,7.0,10.0,14.0,3.0,9.0,4.0,5.0,1.0,0.0,1.0,70.0,0.0,0.0,64.0,0.0,2.0,4.0,1.0,13.0,0.0,21.0,3.0,4.0,6.0,0.0,6.0,2.0,18.0,36.0,3.0
2013-52,13.0,5.0,2.0,45.0,8.0,4.0,14.0,4.0,45.0,51.0,4.0,2.0,6.0,5.0,11.0,5.0,49.0,0.0,0.0,1.0,7.0,0.0,2.0,0.0,9.0,8.0,2.0,15.0,8.0,0.0,3.0,0.0,43.0,16.0,7.0,12.0,7.0,6.0,15.0,15.0,11.0,1.0,2.0,30.0,4.0,0.0,11.0,50.0,11.0,0.0,4.0,17.0,5.0,5.0,14.0,1.0,2.0,0.0,5.0,0.0,14.0,2.0,10.0,0.0,0.0,3.0,7.0,10.0,14.0,3.0,9.0,4.0,5.0,1.0,0.0,1.0,70.0,0.0,0.0,64.0,0.0,2.0,4.0,1.0,13.0,0.0,21.0,3.0,4.0,6.0,0.0,6.0,2.0,18.0,36.0,3.0
2014-01,13.0,5.0,2.0,45.0,8.0,4.0,14.0,4.0,45.0,51.0,4.0,2.0,6.0,5.0,11.0,5.0,49.0,0.0,0.0,1.0,7.0,0.0,2.0,0.0,9.0,8.0,2.0,15.0,8.0,0.0,3.0,0.0,43.0,16.0,7.0,12.0,7.0,6.0,15.0,15.0,11.0,1.0,2.0,30.0,4.0,0.0,11.0,50.0,11.0,0.0,4.0,17.0,5.0,5.0,14.0,1.0,2.0,0.0,5.0,0.0,14.0,2.0,10.0,0.0,0.0,3.0,7.0,10.0,14.0,3.0,9.0,4.0,5.0,1.0,0.0,1.0,70.0,0.0,0.0,64.0,0.0,2.0,4.0,1.0,13.0,0.0,21.0,3.0,4.0,6.0,0.0,6.0,2.0,18.0,36.0,3.0
2014-02,13.0,5.0,2.0,45.0,8.0,4.0,14.0,4.0,45.0,51.0,4.0,2.0,6.0,5.0,11.0,5.0,49.0,0.0,0.0,1.0,7.0,0.0,2.0,0.0,9.0,8.0,2.0,15.0,8.0,0.0,3.0,0.0,43.0,16.0,7.0,12.0,7.0,6.0,15.0,15.0,11.0,1.0,2.0,30.0,4.0,0.0,11.0,50.0,11.0,0.0,4.0,17.0,5.0,5.0,14.0,1.0,2.0,0.0,5.0,0.0,14.0,2.0,10.0,0.0,0.0,3.0,7.0,10.0,14.0,3.0,9.0,4.0,5.0,1.0,0.0,1.0,70.0,0.0,0.0,64.0,0.0,2.0,4.0,1.0,13.0,0.0,21.0,3.0,4.0,6.0,0.0,6.0,2.0,18.0,36.0,3.0
2014-03,13.0,5.0,2.0,45.0,8.0,4.0,14.0,4.0,45.0,51.0,4.0,2.0,6.0,5.0,11.0,5.0,49.0,0.0,0.0,1.0,7.0,0.0,2.0,0.0,9.0,8.0,2.0,15.0,8.0,0.0,3.0,0.0,43.0,16.0,7.0,12.0,7.0,6.0,15.0,15.0,11.0,1.0,2.0,30.0,4.0,0.0,11.0,50.0,11.0,0.0,4.0,17.0,5.0,5.0,14.0,1.0,2.0,0.0,5.0,0.0,14.0,2.0,10.0,0.0,0.0,3.0,7.0,10.0,14.0,3.0,9.0,4.0,5.0,1.0,0.0,1.0,70.0,0.0,0.0,64.0,0.0,2.0,4.0,1.0,13.0,0.0,21.0,3.0,4.0,6.0,0.0,6.0,2.0,18.0,36.0,3.0
2014-04,13.0,5.0,2.0,45.0,8.0,4.0,14.0,4.0,45.0,51.0,4.0,2.0,6.0,5.0,11.0,5.0,49.0,0.0,0.0,1.0,7.0,0.0,2.0,0.0,9.0,8.0,2.0,15.0,8.0,0.0,3.0,0.0,43.0,16.0,7.0,12.0,7.0,6.0,15.0,15.0,11.0,1.0,2.0,30.0,4.0,0.0,11.0,50.0,11.0,0.0,4.0,17.0,5.0,5.0,14.0,1.0,2.0,0.0,5.0,0.0,14.0,2.0,10.0,0.0,0.0,3.0,7.0,10.0,14.0,3.0,9.0,4.0,5.0,1.0,0.0,1.0,70.0,0.0,0.0,64.0,0.0,2.0,4.0,1.0,13.0,0.0,21.0,3.0,4.0,6.0,0.0,6.0,2.0,18.0,36.0,3.0
2014-05,8.0,0.0,4.0,65.0,4.0,2.0,6.0,6.0,38.0,43.0,2.0,1.0,6.0,3.0,11.0,6.0,43.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,4.0,4.0,2.0,7.0,7.0,1.0,1.0,0.0,40.0,7.0,1.0,9.0,8.0,5.0,19.0,24.0,14.0,2.0,7.0,16.0,1.0,0.0,13.0,41.0,8.0,0.0,6.0,8.0,8.0,1.0,8.0,0.0,1.0,4.0,4.0,4.0,4.0,2.0,5.0,0.0,0.0,8.0,8.0,14.0,0.0,2.0,4.0,2.0,4.0,0.0,0.0,1.0,61.0,0.0,0.0,65.0,0.0,2.0,2.0,0.0,8.0,0.0,4.0,3.0,0.0,3.0,0.0,4.0,2.0,14.0,31.0,2.0
2014-06,8.0,0.0,4.0,65.0,4.0,2.0,6.0,6.0,38.0,43.0,2.0,1.0,6.0,3.0,11.0,6.0,43.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,4.0,4.0,2.0,7.0,7.0,1.0,1.0,0.0,40.0,7.0,1.0,9.0,8.0,5.0,19.0,24.0,14.0,2.0,7.0,16.0,1.0,0.0,13.0,41.0,8.0,0.0,6.0,8.0,8.0,1.0,8.0,0.0,1.0,4.0,4.0,4.0,4.0,2.0,5.0,0.0,0.0,8.0,8.0,14.0,0.0,2.0,4.0,2.0,4.0,0.0,0.0,1.0,61.0,0.0,0.0,65.0,0.0,2.0,2.0,0.0,8.0,0.0,4.0,3.0,0.0,3.0,0.0,4.0,2.0,14.0,31.0,2.0
2014-07,8.0,0.0,4.0,65.0,4.0,2.0,6.0,6.0,38.0,43.0,2.0,1.0,6.0,3.0,11.0,6.0,43.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,4.0,4.0,2.0,7.0,7.0,1.0,1.0,0.0,40.0,7.0,1.0,9.0,8.0,5.0,19.0,24.0,14.0,2.0,7.0,16.0,1.0,0.0,13.0,41.0,8.0,0.0,6.0,8.0,8.0,1.0,8.0,0.0,1.0,4.0,4.0,4.0,4.0,2.0,5.0,0.0,0.0,8.0,8.0,14.0,0.0,2.0,4.0,2.0,4.0,0.0,0.0,1.0,61.0,0.0,0.0,65.0,0.0,2.0,2.0,0.0,8.0,0.0,4.0,3.0,0.0,3.0,0.0,4.0,2.0,14.0,31.0,2.0
2014-08,8.0,0.0,4.0,65.0,4.0,2.0,6.0,6.0,38.0,43.0,2.0,1.0,6.0,3.0,11.0,6.0,43.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,4.0,4.0,2.0,7.0,7.0,1.0,1.0,0.0,40.0,7.0,1.0,9.0,8.0,5.0,19.0,24.0,14.0,2.0,7.0,16.0,1.0,0.0,13.0,41.0,8.0,0.0,6.0,8.0,8.0,1.0,8.0,0.0,1.0,4.0,4.0,4.0,4.0,2.0,5.0,0.0,0.0,8.0,8.0,14.0,0.0,2.0,4.0,2.0,4.0,0.0,0.0,1.0,61.0,0.0,0.0,65.0,0.0,2.0,2.0,0.0,8.0,0.0,4.0,3.0,0.0,3.0,0.0,4.0,2.0,14.0,31.0,2.0
2014-09,7.0,2.0,2.0,51.0,3.0,2.0,3.0,0.0,25.0,40.0,2.0,1.0,6.0,2.0,9.0,2.0,28.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,3.0,1.0,7.0,5.0,1.0,1.0,0.0,42.0,6.0,4.0,6.0,5.0,5.0,16.0,11.0,11.0,0.0,3.0,15.0,0.0,0.0,21.0,55.0,0.0,1.0,5.0,7.0,6.0,2.0,7.0,0.0,2.0,4.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,0.0,5.0,3.0,0.0,1.0,4.0,1.0,3.0,0.0,1.0,0.0,62.0,0.0,0.0,67.0,0.0,1.0,1.0,0.0,6.0,0.0,12.0,4.0,1.0,2.0,0.0,5.0,2.0,9.0,32.0,3.0
2014-10,7.0,2.0,2.0,51.0,3.0,2.0,3.0,0.0,25.0,40.0,2.0,1.0,6.0,2.0,9.0,2.0,28.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,3.0,1.0,7.0,5.0,1.0,1.0,0.0,42.0,6.0,4.0,6.0,5.0,5.0,16.0,11.0,11.0,0.0,3.0,15.0,0.0,0.0,21.0,55.0,0.0,1.0,5.0,7.0,6.0,2.0,7.0,0.0,2.0,4.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,0.0,5.0,3.0,0.0,1.0,4.0,1.0,3.0,0.0,1.0,0.0,62.0,0.0,0.0,67.0,0.0,1.0,1.0,0.0,6.0,0.0,12.0,4.0,1.0,2.0,0.0,5.0,2.0,9.0,32.0,3.0
2014-11,7.0,2.0,2.0,51.0,3.0,2.0,3.0,0.0,25.0,40.0,2.0,1.0,6.0,2.0,9.0,2.0,28.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,3.0,1.0,7.0,5.0,1.0,1.0,0.0,42.0,6.0,4.0,6.0,5.0,5.0,16.0,11.0,11.0,0.0,3.0,15.0,0.0,0.0,21.0,55.0,0.0,1.0,5.0,7.0,6.0,2.0,7.0,0.0,2.0,4.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,0.0,5.0,3.0,0.0,1.0,4.0,1.0,3.0,0.0,1.0,0.0,62.0,0.0,0.0,67.0,0.0,1.0,1.0,0.0,6.0,0.0,12.0,4.0,1.0,2.0,0.0,5.0,2.0,9.0,32.0,3.0
2014-12,7.0,2.0,2.0,51.0,3.0,2.0,3.0,0.0,25.0,40.0,2.0,1.0,6.0,2.0,9.0,2.0,28.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,3.0,1.0,7.0,5.0,1.0,1.0,0.0,42.0,6.0,4.0,6.0,5.0,5.0,16.0,11.0,11.0,0.0,3.0,15.0,0.0,0.0,21.0,55.0,0.0,1.0,5.0,7.0,6.0,2.0,7.0,0.0,2.0,4.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,0.0,5.0,3.0,0.0,1.0,4.0,1.0,3.0,0.0,1.0,0.0,62.0,0.0,0.0,67.0,0.0,1.0,1.0,0.0,6.0,0.0,12.0,4.0,1.0,2.0,0.0,5.0,2.0,9.0,32.0,3.0
